date,Open,High,Low,price_usd,volume_usd,crypto,source
07-09-2021,3926.67,3947.15,3005.0,3434.57,1203536.00209,ETH,Binance CSV
08-09-2021,3434.84,3560.0,3215.16,3499.0,780611.7657,ETH,Binance CSV
09-09-2021,3499.01,3567.06,3390.4,3424.93,628553.8831,ETH,Binance CSV
10-09-2021,3424.94,3514.11,3150.0,3208.86,633026.2659,ETH,Binance CSV
11-09-2021,3208.85,3348.37,3200.0,3267.21,413524.1761,ETH,Binance CSV
12-09-2021,3267.1,3474.16,3231.1,3404.21,408858.9595,ETH,Binance CSV
13-09-2021,3404.3,3430.3,3108.49,3285.35,647855.7199,ETH,Binance CSV
14-09-2021,3285.09,3437.05,3269.95,3434.37,373634.9026,ETH,Binance CSV
15-09-2021,3434.37,3616.16,3357.78,3613.55,428507.5278,ETH,Binance CSV
16-09-2021,3613.55,3676.28,3481.14,3567.98,467985.4919,ETH,Binance CSV
17-09-2021,3567.97,3594.17,3350.07,3399.81,398888.3705,ETH,Binance CSV
18-09-2021,3399.89,3541.96,3368.88,3435.64,315162.7627,ETH,Binance CSV
19-09-2021,3435.64,3456.53,3277.74,3328.62,312948.0013,ETH,Binance CSV
20-09-2021,3328.57,3347.82,2913.39,2977.28,917939.57849,ETH,Binance CSV
21-09-2021,2977.32,3105.83,2652.0,2765.9,971519.88941,ETH,Binance CSV
22-09-2021,2766.72,3088.88,2737.54,3076.92,677457.64825,ETH,Binance CSV
23-09-2021,3076.92,3174.5,3033.85,3152.5,459293.8858,ETH,Binance CSV
24-09-2021,3152.41,3158.52,2733.0,2928.53,932090.8856,ETH,Binance CSV
25-09-2021,2928.22,2967.52,2801.57,2921.73,491974.0226,ETH,Binance CSV
26-09-2021,2921.84,3115.51,2738.17,3059.37,703594.478,ETH,Binance CSV
27-09-2021,3059.36,3164.94,2922.71,2925.59,510130.7319,ETH,Binance CSV
28-09-2021,2924.76,2970.82,2789.0,2804.91,511325.4643,ETH,Binance CSV
29-09-2021,2805.15,2950.0,2782.0,2850.45,411305.0893,ETH,Binance CSV
30-09-2021,2850.45,3048.42,2837.19,3000.61,506896.7612,ETH,Binance CSV
01-10-2021,3000.62,3330.0,2969.07,3309.91,648714.6151,ETH,Binance CSV
02-10-2021,3309.91,3469.0,3257.0,3387.76,422551.1811,ETH,Binance CSV
03-10-2021,3387.77,3488.0,3342.51,3417.73,360586.8905,ETH,Binance CSV
04-10-2021,3417.73,3437.19,3270.0,3386.31,485204.642,ETH,Binance CSV
05-10-2021,3386.31,3545.0,3363.78,3515.27,393900.8818,ETH,Binance CSV
06-10-2021,3515.48,3632.11,3342.0,3574.89,618265.5402,ETH,Binance CSV
07-10-2021,3574.88,3653.98,3470.8,3587.47,486102.3591,ETH,Binance CSV
08-10-2021,3587.47,3695.0,3532.0,3563.13,403597.1437,ETH,Binance CSV
09-10-2021,3563.13,3635.0,3538.07,3574.82,361906.7514,ETH,Binance CSV
10-10-2021,3574.83,3604.0,3405.0,3414.22,580223.6302,ETH,Binance CSV
11-10-2021,3414.22,3623.8,3371.0,3542.12,493521.882,ETH,Binance CSV
12-10-2021,3542.12,3547.11,3403.21,3491.46,409377.1918,ETH,Binance CSV
13-10-2021,3491.43,3613.0,3412.7,3607.42,393463.1222,ETH,Binance CSV
14-10-2021,3607.41,3824.0,3586.04,3790.82,481894.1473,ETH,Binance CSV
15-10-2021,3790.82,3907.77,3734.1,3868.99,504321.732,ETH,Binance CSV
16-10-2021,3868.38,3971.0,3803.56,3829.96,373727.8549,ETH,Binance CSV
17-10-2021,3829.96,3919.19,3640.0,3846.85,368898.9831,ETH,Binance CSV
18-10-2021,3847.0,3893.14,3676.0,3744.96,401819.9734,ETH,Binance CSV
19-10-2021,3744.96,3886.89,3732.0,3877.03,341268.3723,ETH,Binance CSV
20-10-2021,3876.98,4169.0,3828.05,4161.15,537383.0973200001,ETH,Binance CSV
21-10-2021,4161.37,4375.0,4013.13,4052.99,798566.55805,ETH,Binance CSV
22-10-2021,4053.0,4167.41,3888.0,3972.2,463222.5428,ETH,Binance CSV
23-10-2021,3972.19,4172.0,3937.51,4167.12,326576.9601,ETH,Binance CSV
24-10-2021,4167.13,4186.57,3961.5,4082.33,350115.8386,ETH,Binance CSV
25-10-2021,4082.33,4236.0,4067.71,4220.37,347438.6534,ETH,Binance CSV
26-10-2021,4220.36,4297.0,4090.21,4131.52,414498.1599,ETH,Binance CSV
27-10-2021,4131.52,4307.0,3909.0,3922.0,704604.25,ETH,Binance CSV
28-10-2021,3921.99,4295.0,3890.17,4286.02,626378.5055,ETH,Binance CSV
29-10-2021,4286.01,4460.47,4265.97,4418.89,559231.07691,ETH,Binance CSV
30-10-2021,4418.89,4434.06,4232.2,4322.68,340223.069,ETH,Binance CSV
31-10-2021,4322.68,4399.14,4164.35,4287.21,412856.2893,ETH,Binance CSV
01-11-2021,4287.48,4386.58,4146.3,4319.43,417620.7073,ETH,Binance CSV
02-11-2021,4319.43,4599.6,4284.43,4589.89,468184.79301,ETH,Binance CSV
03-11-2021,4589.68,4665.87,4455.0,4603.35,448658.35125,ETH,Binance CSV
04-11-2021,4603.35,4606.65,4420.08,4532.32,368218.25695,ETH,Binance CSV
05-11-2021,4532.31,4570.05,4438.8,4474.24,305651.7244,ETH,Binance CSV
06-11-2021,4474.24,4530.0,4326.17,4518.0,322154.0973,ETH,Binance CSV
07-11-2021,4518.0,4637.98,4502.37,4612.59,243596.5952,ETH,Binance CSV
08-11-2021,4612.59,4822.97,4612.0,4807.98,391102.31806,ETH,Binance CSV
09-11-2021,4807.98,4838.28,4713.89,4732.33,311267.57998,ETH,Binance CSV
10-11-2021,4732.33,4868.0,4461.93,4628.78,553596.99163,ETH,Binance CSV
11-11-2021,4628.68,4779.0,4576.47,4719.0,303688.9765,ETH,Binance CSV
12-11-2021,4719.0,4809.71,4507.85,4665.46,461580.0415,ETH,Binance CSV
13-11-2021,4665.47,4707.6,4584.08,4644.28,220720.6611,ETH,Binance CSV
14-11-2021,4644.27,4696.05,4514.12,4626.5,245309.0674,ETH,Binance CSV
15-11-2021,4626.5,4772.01,4540.0,4563.78,375421.6601,ETH,Binance CSV
16-11-2021,4563.77,4563.77,4103.0,4209.76,735857.063,ETH,Binance CSV
17-11-2021,4209.59,4299.91,4063.48,4287.8,472852.1842,ETH,Binance CSV
18-11-2021,4288.07,4344.81,3956.44,3996.9,576945.1837,ETH,Binance CSV
19-11-2021,3996.9,4308.97,3973.01,4294.76,420045.0897,ETH,Binance CSV
20-11-2021,4294.75,4435.88,4199.86,4412.17,365584.578,ETH,Binance CSV
21-11-2021,4412.17,4451.0,4242.41,4258.31,340206.3203,ETH,Binance CSV
22-11-2021,4259.7,4320.0,4022.74,4085.97,518501.3338,ETH,Binance CSV
23-11-2021,4086.28,4385.59,4059.62,4339.44,502811.7902,ETH,Binance CSV
24-11-2021,4339.45,4373.94,4167.65,4269.36,448727.0306,ETH,Binance CSV
25-11-2021,4270.1,4550.0,4248.27,4524.85,445868.2434,ETH,Binance CSV
26-11-2021,4524.48,4551.0,3913.0,4041.2,720245.1612,ETH,Binance CSV
27-11-2021,4041.2,4183.66,4028.34,4095.29,275326.5202,ETH,Binance CSV
28-11-2021,4095.29,4298.51,3964.0,4294.78,346471.3551,ETH,Binance CSV
29-11-2021,4294.77,4458.92,4276.89,4444.53,406881.2284,ETH,Binance CSV
30-11-2021,4444.54,4753.0,4346.36,4630.26,743024.4662,ETH,Binance CSV
01-12-2021,4630.25,4778.75,4523.99,4582.95,508198.3105,ETH,Binance CSV
02-12-2021,4582.95,4634.83,4433.0,4511.21,451861.9545,ETH,Binance CSV
03-12-2021,4511.35,4654.88,4032.5,4215.73,677974.8659,ETH,Binance CSV
04-12-2021,4215.01,4238.59,3503.68,4117.25,1111773.1451,ETH,Binance CSV
05-12-2021,4117.25,4248.19,4031.39,4196.44,536325.4413,ETH,Binance CSV
06-12-2021,4196.44,4376.15,3921.0,4347.59,726742.9638,ETH,Binance CSV
07-12-2021,4347.57,4425.0,4255.92,4306.4,420749.751,ETH,Binance CSV
08-12-2021,4306.4,4450.49,4222.95,4436.91,429403.9351,ETH,Binance CSV
09-12-2021,4436.91,4488.0,4076.16,4105.64,462173.711,ETH,Binance CSV
10-12-2021,4105.64,4231.08,3887.37,3897.94,563236.5671,ETH,Binance CSV
11-12-2021,3898.31,4097.08,3828.22,4089.37,427853.4343,ETH,Binance CSV
12-12-2021,4089.68,4173.63,3986.25,4130.0,260535.5157,ETH,Binance CSV
13-12-2021,4130.0,4142.75,3671.45,3781.93,533467.2307,ETH,Binance CSV
14-12-2021,3781.92,3882.74,3685.0,3858.99,395145.7462,ETH,Binance CSV
15-12-2021,3858.99,4092.22,3643.73,4019.08,542068.0573,ETH,Binance CSV
16-12-2021,4019.54,4113.43,3942.11,3958.11,368780.031,ETH,Binance CSV
17-12-2021,3959.11,3994.1,3700.0,3875.42,463370.9225,ETH,Binance CSV
18-12-2021,3875.43,3996.93,3767.01,3959.93,339593.2543,ETH,Binance CSV
19-12-2021,3959.93,4032.43,3884.0,3924.14,306006.323,ETH,Binance CSV
20-12-2021,3924.14,3983.37,3753.0,3944.73,366916.4771,ETH,Binance CSV
21-12-2021,3944.72,4063.0,3913.21,4014.15,340826.3553,ETH,Binance CSV
22-12-2021,4014.41,4074.87,3933.4,3979.51,303191.8076,ETH,Binance CSV
23-12-2021,3979.51,4150.0,3893.23,4111.41,380207.8166,ETH,Binance CSV
24-12-2021,4111.41,4134.84,4017.17,4046.36,230833.1661,ETH,Binance CSV
25-12-2021,4046.35,4137.91,4018.62,4094.83,208126.8805,ETH,Binance CSV
26-12-2021,4094.36,4105.0,4000.0,4063.56,189309.255,ETH,Binance CSV
27-12-2021,4063.57,4127.46,4031.0,4037.23,222225.3761,ETH,Binance CSV
28-12-2021,4037.22,4037.23,3759.36,3792.75,358064.7163,ETH,Binance CSV
29-12-2021,3792.75,3827.78,3604.2,3630.19,302753.6375,ETH,Binance CSV
30-12-2021,3630.18,3769.1,3585.0,3709.27,249263.7305,ETH,Binance CSV
31-12-2021,3709.27,3815.0,3622.29,3676.23,268014.2942,ETH,Binance CSV
01-01-2022,3676.22,3776.45,3673.46,3765.54,154143.8968,ETH,Binance CSV
02-01-2022,3765.54,3857.44,3717.3,3828.27,154791.4263,ETH,Binance CSV
03-01-2022,3828.11,3853.09,3680.0,3765.89,236245.8586,ETH,Binance CSV
04-01-2022,3765.89,3900.73,3713.11,3785.11,288258.5549,ETH,Binance CSV
05-01-2022,3785.1,3848.0,3415.0,3540.63,397942.0363,ETH,Binance CSV
06-01-2022,3539.82,3550.43,3300.0,3406.81,496745.7413,ETH,Binance CSV
07-01-2022,3406.81,3416.76,3064.42,3199.24,669631.7262,ETH,Binance CSV
08-01-2022,3198.68,3250.0,3000.0,3080.95,400692.1061,ETH,Binance CSV
09-01-2022,3080.98,3211.72,3057.35,3151.97,275874.1643,ETH,Binance CSV
10-01-2022,3151.97,3185.0,2928.83,3082.68,529818.3866,ETH,Binance CSV
11-01-2022,3082.87,3263.54,3051.8,3239.72,362446.7087,ETH,Binance CSV
12-01-2022,3239.73,3411.43,3206.2,3371.26,370465.8015,ETH,Binance CSV
13-01-2022,3371.6,3410.0,3233.43,3240.61,336234.8799,ETH,Binance CSV
14-01-2022,3240.61,3342.79,3188.0,3307.42,285326.3505,ETH,Binance CSV
15-01-2022,3307.42,3371.64,3261.0,3326.04,203100.3778,ETH,Binance CSV
16-01-2022,3326.51,3393.6,3269.62,3346.88,210782.2277,ETH,Binance CSV
17-01-2022,3346.89,3357.57,3141.1,3209.67,284063.6548,ETH,Binance CSV
18-01-2022,3209.68,3243.87,3082.0,3159.85,299134.2728,ETH,Binance CSV
19-01-2022,3159.85,3174.87,3000.0,3084.02,332996.5703,ETH,Binance CSV
20-01-2022,3084.02,3273.37,2987.15,3001.48,357596.7062,ETH,Binance CSV
21-01-2022,3001.48,3034.12,2403.0,2568.15,1022021.70024,ETH,Binance CSV
22-01-2022,2567.47,2626.0,2300.0,2412.18,1081357.54893,ETH,Binance CSV
23-01-2022,2412.18,2556.78,2370.8,2539.01,580497.7613,ETH,Binance CSV
24-01-2022,2539.0,2539.75,2159.0,2439.29,1123134.70389,ETH,Binance CSV
25-01-2022,2439.56,2506.55,2348.96,2458.83,510152.954,ETH,Binance CSV
26-01-2022,2459.04,2722.0,2402.03,2462.99,806441.62289,ETH,Binance CSV
27-01-2022,2463.0,2521.0,2316.43,2424.25,599481.7159,ETH,Binance CSV
28-01-2022,2424.02,2558.98,2357.88,2544.99,485149.8065,ETH,Binance CSV
29-01-2022,2544.99,2636.66,2520.01,2601.43,376666.8246,ETH,Binance CSV
30-01-2022,2601.43,2640.0,2542.5,2601.68,290770.0859,ETH,Binance CSV
31-01-2022,2601.67,2706.77,2476.07,2686.94,444584.851,ETH,Binance CSV
01-02-2022,2686.94,2813.0,2673.52,2787.23,390034.27362,ETH,Binance CSV
02-02-2022,2787.48,2810.88,2612.72,2680.67,447852.1228,ETH,Binance CSV
03-02-2022,2680.25,2726.64,2576.05,2695.46,405043.3931,ETH,Binance CSV
04-02-2022,2695.21,2995.0,2671.4,2994.99,664002.9328,ETH,Binance CSV
05-02-2022,2994.99,3060.47,2958.01,3012.65,356803.3071,ETH,Binance CSV
06-02-2022,3012.64,3074.56,2950.21,3054.99,249394.5966,ETH,Binance CSV
07-02-2022,3055.0,3186.0,2991.8,3139.77,455070.2529,ETH,Binance CSV
08-02-2022,3139.77,3232.87,3025.21,3116.69,514773.5837,ETH,Binance CSV
09-02-2022,3116.69,3269.7,3055.0,3243.94,370267.8913,ETH,Binance CSV
10-02-2022,3243.6,3283.66,3056.74,3072.49,578212.8383,ETH,Binance CSV
11-02-2022,3072.36,3138.62,2879.0,2927.54,462025.8751,ETH,Binance CSV
12-02-2022,2927.54,2985.98,2858.3,2918.88,336250.3131,ETH,Binance CSV
13-02-2022,2918.58,2954.4,2836.7,2871.13,242751.3547,ETH,Binance CSV
14-02-2022,2871.14,2964.97,2829.01,2929.75,381778.238,ETH,Binance CSV
15-02-2022,2929.75,3196.19,2912.06,3183.52,448971.754,ETH,Binance CSV
16-02-2022,3183.53,3186.77,3044.03,3122.3,319997.62440000003,ETH,Binance CSV
17-02-2022,3122.31,3160.0,2851.55,2891.87,488693.2624,ETH,Binance CSV
18-02-2022,2891.88,2943.97,2750.0,2779.48,502977.4069,ETH,Binance CSV
19-02-2022,2779.3,2830.96,2694.45,2763.63,293838.0025,ETH,Binance CSV
20-02-2022,2763.63,2764.64,2576.0,2621.99,386384.904,ETH,Binance CSV
21-02-2022,2621.99,2759.51,2558.0,2568.02,761838.9858,ETH,Binance CSV
22-02-2022,2568.03,2665.74,2500.0,2636.29,692639.4942,ETH,Binance CSV
23-02-2022,2636.28,2753.55,2575.83,2579.71,504470.1412,ETH,Binance CSV
24-02-2022,2579.7,2740.0,2300.0,2596.2,1395732.7753,ETH,Binance CSV
25-02-2022,2596.26,2834.97,2571.72,2768.49,679394.1762,ETH,Binance CSV
26-02-2022,2768.05,2878.0,2727.5,2779.47,418485.2529,ETH,Binance CSV
27-02-2022,2779.47,2836.33,2557.98,2616.79,650198.7785,ETH,Binance CSV
28-02-2022,2616.79,2951.6,2568.62,2920.95,733794.4488,ETH,Binance CSV
01-03-2022,2920.83,3037.94,2854.09,2976.33,673901.6976,ETH,Binance CSV
02-03-2022,2976.33,3043.91,2914.21,2947.3,614623.7461,ETH,Binance CSV
03-03-2022,2947.31,2970.97,2785.0,2833.99,446192.2353,ETH,Binance CSV
04-03-2022,2834.0,2836.17,2573.0,2622.1,556178.7588,ETH,Binance CSV
05-03-2022,2622.11,2685.12,2589.38,2665.15,268730.3036,ETH,Binance CSV
06-03-2022,2665.16,2676.29,2535.0,2551.29,336487.9099,ETH,Binance CSV
07-03-2022,2551.3,2649.0,2445.0,2491.12,620171.6787,ETH,Binance CSV
08-03-2022,2491.12,2624.0,2480.15,2575.97,561659.7421,ETH,Binance CSV
09-03-2022,2575.98,2775.85,2567.7,2726.98,562771.7403,ETH,Binance CSV
10-03-2022,2726.98,2733.25,2550.27,2606.7,559029.9377,ETH,Binance CSV
11-03-2022,2606.69,2676.78,2522.57,2556.86,494583.6568,ETH,Binance CSV
12-03-2022,2556.86,2616.79,2553.39,2568.8,219236.5711,ETH,Binance CSV
13-03-2022,2568.8,2603.32,2493.0,2515.65,316942.1601,ETH,Binance CSV
14-03-2022,2515.66,2609.6,2498.67,2589.41,386630.1912,ETH,Binance CSV
15-03-2022,2589.42,2669.0,2507.0,2617.73,461202.3014,ETH,Binance CSV
16-03-2022,2617.74,2788.0,2603.38,2773.81,666224.7217,ETH,Binance CSV
17-03-2022,2773.8,2836.0,2746.42,2811.92,379312.541,ETH,Binance CSV
18-03-2022,2811.91,2984.0,2765.59,2938.92,556535.7966,ETH,Binance CSV
19-03-2022,2938.84,2987.7,2890.86,2950.84,325971.5398,ETH,Binance CSV
20-03-2022,2950.85,2964.17,2817.21,2861.38,377608.8214,ETH,Binance CSV
21-03-2022,2861.39,2960.57,2829.81,2890.03,450223.9073,ETH,Binance CSV
22-03-2022,2890.03,3052.85,2886.43,2969.64,564868.9839,ETH,Binance CSV
23-03-2022,2969.64,3045.2,2920.65,3036.0,453962.7298,ETH,Binance CSV
24-03-2022,3035.99,3129.11,2999.11,3110.76,577171.5239,ETH,Binance CSV
25-03-2022,3110.75,3193.28,3076.0,3102.14,489099.5572,ETH,Binance CSV
26-03-2022,3102.13,3153.2,3084.9,3145.0,207134.847,ETH,Binance CSV
27-03-2022,3145.01,3299.37,3126.02,3295.65,335467.4145,ETH,Binance CSV
28-03-2022,3295.65,3431.15,3275.01,3332.92,527237.1133,ETH,Binance CSV
29-03-2022,3332.91,3481.87,3329.68,3400.51,465899.8226,ETH,Binance CSV
30-03-2022,3400.51,3446.9,3331.84,3385.79,356082.5231,ETH,Binance CSV
31-03-2022,3385.8,3444.83,3261.35,3281.51,455091.2395,ETH,Binance CSV
01-04-2022,3281.51,3481.29,3210.68,3455.21,532169.2392,ETH,Binance CSV
02-04-2022,3455.2,3532.2,3433.14,3443.77,499893.29,ETH,Binance CSV
03-04-2022,3443.77,3580.34,3412.11,3521.91,381581.7683,ETH,Binance CSV
04-04-2022,3521.9,3547.0,3405.97,3519.5,449984.1586,ETH,Binance CSV
05-04-2022,3519.5,3555.0,3400.0,3406.99,397782.7437,ETH,Binance CSV
06-04-2022,3407.0,3407.5,3162.39,3168.51,736273.1047,ETH,Binance CSV
07-04-2022,3168.52,3268.98,3143.15,3227.19,458179.3272,ETH,Binance CSV
08-04-2022,3227.2,3314.02,3173.52,3192.39,502422.5048,ETH,Binance CSV
09-04-2022,3192.39,3268.4,3181.28,3258.57,212444.2566,ETH,Binance CSV
10-04-2022,3258.57,3307.22,3193.0,3203.04,232303.2326,ETH,Binance CSV
11-04-2022,3203.04,3213.63,2950.0,2979.74,693394.2912,ETH,Binance CSV
12-04-2022,2979.75,3085.0,2950.0,3027.66,579522.9505,ETH,Binance CSV
13-04-2022,3027.65,3128.97,2996.86,3118.28,419101.494,ETH,Binance CSV
14-04-2022,3118.28,3145.0,2976.3,3021.98,408382.5572,ETH,Binance CSV
15-04-2022,3021.98,3060.92,2993.13,3040.56,249626.2981,ETH,Binance CSV
16-04-2022,3040.57,3086.1,3010.03,3059.3,176352.4165,ETH,Binance CSV
17-04-2022,3059.3,3083.0,2981.7,2988.06,243772.074,ETH,Binance CSV
18-04-2022,2988.07,3069.6,2883.22,3055.56,510251.6536,ETH,Binance CSV
19-04-2022,3055.56,3131.0,3030.34,3101.77,359375.0038,ETH,Binance CSV
20-04-2022,3101.74,3166.5,3036.45,3076.04,415000.0685,ETH,Binance CSV
21-04-2022,3076.03,3180.0,2942.31,2983.58,562699.697,ETH,Binance CSV
22-04-2022,2983.57,3034.32,2930.35,2962.39,452433.082,ETH,Binance CSV
23-04-2022,2962.39,2978.03,2913.89,2933.03,187576.7324,ETH,Binance CSV
24-04-2022,2933.04,2967.06,2912.09,2921.0,218957.0222,ETH,Binance CSV
25-04-2022,2920.99,3025.65,2797.01,3006.62,619198.3616,ETH,Binance CSV
26-04-2022,3006.63,3039.54,2767.0,2809.67,531184.3504,ETH,Binance CSV
27-04-2022,2809.68,2919.87,2794.46,2888.96,488951.2416,ETH,Binance CSV
28-04-2022,2888.95,2980.0,2853.83,2936.93,537392.9978,ETH,Binance CSV
29-04-2022,2936.92,2946.46,2776.63,2817.13,525978.147,ETH,Binance CSV
30-04-2022,2817.13,2841.63,2709.26,2726.66,367757.2469,ETH,Binance CSV
01-05-2022,2726.67,2849.9,2716.13,2824.81,442544.8792,ETH,Binance CSV
02-05-2022,2824.81,2894.22,2778.78,2856.54,521706.8567,ETH,Binance CSV
03-05-2022,2856.54,2861.47,2755.19,2781.7,371331.1796,ETH,Binance CSV
04-05-2022,2781.7,2965.85,2771.74,2940.64,548738.0668,ETH,Binance CSV
05-05-2022,2940.65,2954.65,2683.0,2747.97,734845.3194,ETH,Binance CSV
06-05-2022,2747.96,2758.18,2632.95,2692.85,711449.3234,ETH,Binance CSV
07-05-2022,2692.86,2704.36,2584.75,2635.34,371271.4532,ETH,Binance CSV
08-05-2022,2635.35,2642.0,2484.0,2519.71,757615.3415,ETH,Binance CSV
09-05-2022,2519.71,2530.78,2225.0,2228.55,1574924.9793,ETH,Binance CSV
10-05-2022,2229.0,2457.34,2200.0,2342.05,1550626.1387,ETH,Binance CSV
11-05-2022,2342.04,2451.37,2005.0,2084.99,2022864.83806,ETH,Binance CSV
12-05-2022,2084.99,2195.0,1800.0,1960.22,2305192.90836,ETH,Binance CSV
13-05-2022,1960.22,2147.54,1940.23,2009.69,1134042.3387,ETH,Binance CSV
14-05-2022,2009.69,2070.06,1951.21,2056.48,563788.3078,ETH,Binance CSV
15-05-2022,2056.47,2167.0,2000.68,2145.29,514398.2587,ETH,Binance CSV
16-05-2022,2145.29,2145.29,1979.12,2023.66,822070.8531,ETH,Binance CSV
17-05-2022,2023.66,2122.42,2008.0,2090.72,568249.0448,ETH,Binance CSV
18-05-2022,2090.72,2110.72,1908.0,1915.11,631577.2341,ETH,Binance CSV
19-05-2022,1915.11,2040.39,1903.18,2019.55,741476.9794,ETH,Binance CSV
20-05-2022,2019.55,2064.0,1923.0,1959.08,576981.5371,ETH,Binance CSV
21-05-2022,1959.08,1990.86,1937.36,1975.07,238869.7632,ETH,Binance CSV
22-05-2022,1975.06,2056.41,1966.33,2043.19,355735.1927,ETH,Binance CSV
23-05-2022,2043.19,2088.5,1957.12,1973.32,636085.0224,ETH,Binance CSV
24-05-2022,1973.33,1993.83,1913.02,1979.41,534096.972,ETH,Binance CSV
25-05-2022,1979.4,2022.34,1934.61,1942.63,524786.3091,ETH,Binance CSV
26-05-2022,1942.64,1966.01,1735.0,1792.23,1168740.57514,ETH,Binance CSV
27-05-2022,1792.24,1822.26,1703.0,1727.27,1296693.28537,ETH,Binance CSV
28-05-2022,1727.26,1808.98,1722.26,1792.22,558271.1818,ETH,Binance CSV
29-05-2022,1792.21,1827.4,1759.96,1813.64,432430.611,ETH,Binance CSV
30-05-2022,1813.64,2013.0,1803.18,1998.78,814922.8359,ETH,Binance CSV
31-05-2022,1998.78,2016.45,1925.0,1941.9,751103.4226,ETH,Binance CSV
01-06-2022,1941.9,1972.58,1763.75,1817.95,1037841.2706,ETH,Binance CSV
02-06-2022,1817.96,1853.05,1782.42,1834.08,788784.4017,ETH,Binance CSV
03-06-2022,1834.09,1843.91,1737.0,1775.12,741282.5346,ETH,Binance CSV
04-06-2022,1775.13,1816.0,1748.43,1804.58,388279.4579,ETH,Binance CSV
05-06-2022,1804.58,1830.17,1773.05,1806.23,371974.5061,ETH,Binance CSV
06-06-2022,1806.22,1920.0,1804.35,1859.84,804250.3567,ETH,Binance CSV
07-06-2022,1859.84,1874.98,1725.13,1813.33,1397598.2288,ETH,Binance CSV
08-06-2022,1813.33,1838.77,1765.28,1791.88,941510.1373,ETH,Binance CSV
09-06-2022,1791.88,1833.0,1777.33,1788.81,535310.9618,ETH,Binance CSV
10-06-2022,1788.8,1804.32,1655.93,1662.91,955035.79239,ETH,Binance CSV
11-06-2022,1662.91,1682.21,1496.74,1532.89,1220325.2542,ETH,Binance CSV
12-06-2022,1532.89,1547.0,1423.0,1434.84,1563225.37018,ETH,Binance CSV
13-06-2022,1434.84,1455.0,1165.45,1209.82,3626351.66536,ETH,Binance CSV
14-06-2022,1209.35,1268.45,1075.8,1208.9,2716493.80131,ETH,Binance CSV
15-06-2022,1208.9,1250.0,1014.4,1237.52,3114823.13621,ETH,Binance CSV
16-06-2022,1237.53,1257.85,1051.55,1068.5,1447386.8304,ETH,Binance CSV
17-06-2022,1068.5,1118.0,1051.11,1086.94,1220677.9491,ETH,Binance CSV
18-06-2022,1086.93,1097.58,881.56,995.13,2308983.5187,ETH,Binance CSV
19-06-2022,995.12,1158.62,936.15,1128.53,2018599.4499,ETH,Binance CSV
20-06-2022,1128.53,1170.0,1053.0,1128.24,1721772.9132,ETH,Binance CSV
21-06-2022,1128.24,1194.0,1109.23,1125.85,1306095.3757,ETH,Binance CSV
22-06-2022,1125.86,1127.33,1043.65,1050.19,1306959.8593,ETH,Binance CSV
23-06-2022,1050.19,1155.0,1045.3,1144.72,1278257.0899,ETH,Binance CSV
24-06-2022,1144.71,1245.43,1132.0,1225.02,1337137.483,ETH,Binance CSV
25-06-2022,1225.02,1256.77,1180.0,1242.36,861986.6177,ETH,Binance CSV
26-06-2022,1242.31,1280.0,1194.6,1197.79,884184.273,ETH,Binance CSV
27-06-2022,1197.79,1238.93,1172.49,1192.51,868734.2061,ETH,Binance CSV
28-06-2022,1192.51,1237.99,1136.32,1144.05,1104065.2211,ETH,Binance CSV
29-06-2022,1144.05,1156.8,1087.42,1100.21,1295517.796,ETH,Binance CSV
30-06-2022,1100.21,1106.62,998.0,1071.01,1420670.3656,ETH,Binance CSV
01-07-2022,1071.02,1117.0,1033.44,1059.73,1562255.1439,ETH,Binance CSV
02-07-2022,1059.73,1078.88,1028.29,1067.01,714812.0804,ETH,Binance CSV
03-07-2022,1067.01,1088.34,1040.78,1074.26,644746.3337,ETH,Binance CSV
04-07-2022,1074.26,1160.9,1045.37,1151.0,1150108.9861,ETH,Binance CSV
05-07-2022,1151.01,1174.9,1076.34,1132.5,1398961.4495,ETH,Binance CSV
06-07-2022,1132.51,1205.0,1111.44,1186.57,1211768.0757,ETH,Binance CSV
07-07-2022,1186.57,1254.29,1163.18,1237.49,1001316.079,ETH,Binance CSV
08-07-2022,1237.49,1276.46,1193.15,1214.04,1189518.3631,ETH,Binance CSV
09-07-2022,1214.03,1235.4,1204.67,1217.02,576337.1809,ETH,Binance CSV
10-07-2022,1217.02,1219.95,1153.0,1168.36,1018038.6506,ETH,Binance CSV
11-07-2022,1168.37,1171.29,1091.71,1096.4,1201652.3048,ETH,Binance CSV
12-07-2022,1096.37,1098.26,1033.46,1038.58,1261349.6321,ETH,Binance CSV
13-07-2022,1038.58,1119.18,1006.32,1115.0,2035605.8299,ETH,Binance CSV
14-07-2022,1115.01,1214.65,1072.11,1193.42,1605101.9262,ETH,Binance CSV
15-07-2022,1193.42,1287.82,1181.05,1231.25,1466037.2584,ETH,Binance CSV
16-07-2022,1231.25,1422.91,1191.23,1355.85,1493809.9226,ETH,Binance CSV
17-07-2022,1355.84,1387.0,1319.04,1338.65,1246202.8795,ETH,Binance CSV
18-07-2022,1338.65,1597.47,1336.07,1581.04,2029918.76521,ETH,Binance CSV
19-07-2022,1581.03,1631.0,1493.11,1542.32,1846048.6816,ETH,Binance CSV
20-07-2022,1542.33,1620.4,1484.23,1521.58,1351177.4247,ETH,Binance CSV
